,state,gender,avg_fam_income,pobc2,avggift,domain,target_d,med_fam_income_binned,med_home_val_transformed
383,TX,Female,354.0,76,10,R2,10.0,Low,-0.23637603652766667
384,California,Female,491.0,49,15,U1,20.0,Moderate,1.677717679988086
385,California,Female,401.0,40,16,U1,15.0,Low,1.9149328313596212
386,MN,Male,569.0,58,7,C1,10.0,Moderate,0.05800696553416321
387,California,Female,427.0,43,8,U2,15.0,Moderate,1.0882221332575281
388,MT,Female,323.0,56,13,C2,22.0,Moderate,-0.6044143927362858
389,MO,Male,376.0,78,16,S2,32.0,Low,-0.3304670151088397
390,FL,Male,551.0,8,15,T1,15.0,Moderate,0.43458379835121114
391,TX,Female,461.0,56,7,S1,5.0,Moderate,-0.24110755172310752
392,California,Female,254.0,59,8,T2,20.0,Low,-0.409351824357078
393,NE,Male,411.0,57,10,S2,15.0,Low,-0.5493454408970703
394,California,F,512.0,39,20,S1,8.0,Moderate,1.084457281718041
395,California,Male,385.0,48,7,S2,8.0,Low,0.39277486410169926
396,FL,Female,278.0,44,7,S2,7.0,Low,-0.5924396979183406
397,AZ,Male,403.0,37,7,S2,10.0,Low,-0.35745100115096323
398,AL,F,375.0,59,16,T2,22.0,Low,-0.547416072706097
399,MI,Male,490.0,19,12,S1,15.0,Moderate,-0.3523556346052563
400,California,Female,344.0,67,6,C2,6.0,Low,0.08669749211021995
401,California,Female,382.0,42,5,C2,6.0,Low,0.6483469280248757
402,California,F,1119.0,35,21,S1,20.0,Very High,2.8964777745023675
403,California,F,319.0,56,12,C2,10.0,Low,0.7847976440614661
404,MI,Female,303.0,81,20,T2,20.0,Low,-1.0642160708225616
405,TX,Male,203.0,67,5,C3,11.0,Low,-0.9341742096113994
406,TN,Female,539.0,47,9,T2,15.0,Moderate,-0.07187011040965571
407,FL,Male,385.0,22,16,C2,22.0,Low,-0.22539034582405082
408,MI,Male,323.0,86,12,T1,13.0,Low,-0.8085330045034557
409,IN,Male,422.0,76,8,C2,10.0,Moderate,-0.7475000078267908
410,MN,Female,309.0,81,5,R2,5.0,Low,-0.936706505749856
411,MO,Female,299.0,71,6,T2,10.0,Low,-0.8062247623098097
412,OR,Male,463.0,38,8,C1,10.0,Moderate,-0.15951590785528366
413,NC,Male,282.0,38,7,T2,10.0,Low,-0.6953644479156836
414,IL,Female,585.0,65,12,S2,20.0,Moderate,0.14015701042690726
415,IL,Female,437.0,90,6,S2,10.0,Moderate,-0.05770921054980711
416,California,Male,678.0,54,8,U1,15.0,Moderate,1.5989623858122286
417,California,F,781.0,50,16,C1,25.0,High,1.843718709591527
418,California,Male,222.0,46,5,C2,10.0,Low,0.01132886854473784
419,IA,Female,326.0,76,10,C2,15.0,Low,-0.6533168539731422
420,IL,Female,664.0,67,10,U1,14.0,Moderate,0.9903326867126825
421,California,Female,279.0,38,9,C3,11.0,Low,-0.43776732212276204
422,FL,Male,342.0,11,14,S2,10.0,Low,-0.310531676412396
423,MS,Female,280.0,63,7,0,8.0,Low,-0.8507464247666535
424,OR,Male,428.0,42,25,S2,30.0,Moderate,-0.6471136425226405
425,WA,Female,481.0,31,8,S2,10.0,Moderate,-0.06477440338678568
426,California,Male,396.0,68,10,T2,15.0,Low,0.3129206392299236
427,California,Female,583.0,55,13,R1,20.0,Moderate,2.180990803159122
428,FL,Female,532.0,26,8,S1,10.0,Moderate,-0.004980044157254973
429,NY,Female,330.0,68,5,S2,5.0,Low,-0.4667232853380062
430,FL,Male,399.0,45,16,T2,10.0,Low,-0.27947779500467884
431,SC,Male,326.0,84,21,R2,25.0,Low,-0.7856194180065567
432,FL,Male,362.0,32,4,T2,5.0,Low,-0.5454892044764201
433,IL,Male,280.0,90,13,R3,20.0,Low,-1.1899397347036857
434,FL,Female,385.0,39,6,C2,10.0,Low,-0.3849135984383983
435,IA,Male,349.0,82,9,T2,10.0,Low,-0.6104385371071973
436,MI,Female,540.0,72,13,S2,18.0,Moderate,-0.49624421092475324
437,California,Female,479.0,60,15,S2,21.0,Moderate,0.7847976440614661
438,FL,Female,738.0,6,16,C1,26.0,Moderate,1.0540820289973258
439,MI,Female,409.0,82,10,U3,10.0,Low,-0.774300870362287
440,AL,F,347.0,50,13,T2,20.0,Low,-0.371121241933748
441,TN,Female,261.0,73,15,R3,10.0,Low,-0.769798714617965
442,CO,F,482.0,40,10,S1,20.0,Moderate,-0.07044851316119265
443,IL,Male,455.0,90,10,S2,10.0,Moderate,0.1956384239785966
444,MO,Female,374.0,75,10,C2,14.0,Low,-0.5512773165966846
445,TX,Female,390.0,69,6,T2,8.0,Low,-0.845992429084871
446,TN,Male,210.0,78,6,C3,6.0,Low,-1.156599439936353
447,California,Male,521.0,51,5,T2,8.0,Moderate,0.4239558608986647
448,MI,Female,314.0,75,12,R2,20.0,Low,-0.8555167458856147
449,IN,Female,358.0,75,11,R2,13.0,Low,-0.9857408105652177
450,California,Female,502.0,41,6,U1,10.0,Moderate,1.3748529880121538
451,FL,Male,472.0,13,4,C3,4.0,Moderate,0.6140740363087912
452,TN,F,541.0,44,20,C1,20.0,Moderate,0.1675051527123659
453,GA,Female,602.0,51,6,C1,10.0,Moderate,0.09957936006445885
454,GA,Female,526.0,58,17,C1,15.0,Moderate,-0.1445757130458182
455,California,Female,375.0,42,5,U2,15.0,Low,1.2859328602803002
456,IL,Male,614.0,86,7,T1,7.0,Moderate,0.9544589844404249
457,WA,Female,277.0,41,13,C3,20.0,Low,-0.39883063496992266
458,TX,Female,957.0,28,7,C1,8.0,High,1.1121522256084966
459,SC,Male,468.0,72,10,T2,15.0,Moderate,-0.009082377707507184
460,NC,Male,980.0,34,18,S1,10.0,High,1.273602201966971
461,California,Female,649.0,28,13,U1,25.0,Moderate,1.6508192191219258
462,IA,Male,407.0,75,8,C2,9.0,Moderate,-0.4449547163628155
463,TN,Female,163.0,75,7,C3,8.0,Low,-1.3225486786027585
464,California,Female,454.0,48,7,C2,10.0,Moderate,0.8359036563184093
465,California,Male,499.0,58,3,U2,3.0,Moderate,1.2907084280562378
466,OR,Male,360.0,50,9,R2,15.0,Low,-0.35066089527983985
467,NV,F,557.0,10,11,T1,15.0,Moderate,1.4047520323144396
468,OR,Male,574.0,52,15,S1,20.0,Moderate,-0.09046397862901098
469,FL,Male,254.0,76,13,R3,16.0,Low,-1.0810483949635938
470,GA,Female,770.0,31,23,0,30.0,Moderate,0.8040131259810918
471,California,F,369.0,59,8,C2,10.0,Low,0.18834347526024825
472,KY,Female,298.0,88,11,T2,20.0,Low,-0.7970295493746732
473,TN,Male,348.0,73,6,T2,5.0,Low,-0.7810811046294767
474,California,Female,379.0,47,7,U3,5.0,Low,0.39385914066807753
475,WI,Male,339.0,80,10,T2,11.0,Low,-0.7320964302729692
476,WA,Male,528.0,34,6,C1,8.0,Moderate,1.6024972858436164
477,MN,Female,540.0,72,10,S1,25.0,Moderate,0.09443836153447582
478,California,Female,313.0,44,10,U3,15.0,Low,0.7883057045720608
479,MN,Female,395.0,25,17,T2,25.0,Low,-0.41640630725419814
480,MO,Male,241.0,65,9,R3,11.0,Low,-0.9443317909648807
481,California,Female,437.0,51,9,R2,15.0,Moderate,1.0037177007757134
482,California,Female,995.0,33,12,U1,10.0,High,2.8540535601777
483,MS,Female,156.0,94,15,C3,30.0,Low,-0.8844889501667759
484,GA,Male,383.0,76,7,T3,30.0,Low,-0.3866463560613026
485,FL,Female,279.0,36,5,T3,5.0,Low,-0.9494391849894473
486,California,F,562.0,40,8,S1,8.0,Moderate,1.2207144332045923
487,TN,Female,375.0,72,7,S1,10.0,Low,-0.6409367675795505
488,NC,Male,291.0,73,9,R3,10.0,Low,-0.8412546296426426
489,MN,Female,304.0,80,23,R2,8.0,Low,-0.7675529970318065
490,CO,Female,399.0,55,13,U4,20.0,Low,-0.5263563847936111
491,California,Male,605.0,50,3,R2,7.0,Moderate,1.2431481897240513
492,California,F,645.0,60,11,C1,20.0,Moderate,1.6089630974535631
493,California,Female,469.0,46,10,C2,20.0,Moderate,0.891517246589035
494,IL,Male,839.0,70,11,S1,15.0,High,1.4494562224786443
495,California,Male,615.0,49,16,S1,20.0,Moderate,1.323834409065336
496,FL,Male,338.0,16,13,R1,20.0,Low,-0.013194868808913032
497,AR,Male,314.0,81,15,C1,21.0,Low,-0.7146934717430615
498,MI,Female,172.0,65,5,C3,5.0,Low,-0.35745100115096323
499,KS,Male,299.0,83,4,R2,5.0,Low,-1.2855731731972748
500,CO,Female,306.0,34,8,C2,18.0,Low,-0.37283855650632164
501,California,Male,540.0,33,7,U3,5.0,Moderate,0.8152781098397913
502,WA,Female,464.0,31,5,C1,5.0,Low,0.6111893358787347
503,WA,Male,308.0,61,5,R2,5.0,Low,-0.6347859708571237
504,WI,Female,315.0,86,9,R2,10.0,Low,-0.9494391849894473
505,SC,Male,400.0,40,12,S2,25.0,Low,-0.14012045617570848
506,OK,Female,560.0,64,8,T1,12.0,Moderate,-0.09478504615866264
507,FL,Male,323.0,13,10,C3,12.0,Low,-0.5551486208905542
508,MN,Female,319.0,81,13,T2,20.0,Low,-0.3371691980200633
509,California,Female,892.0,42,18,S1,20.0,High,2.766694007412702
510,MO,Female,485.0,65,9,C2,10.0,Moderate,-0.11802607351088995
511,MO,Female,456.0,79,13,S2,16.0,Moderate,-0.40057916211714145
512,KY,Female,327.0,72,10,T2,10.0,Low,-0.5609745744020592
513,MN,Female,235.0,86,5,R3,10.0,Low,-1.2955488709676732
514,California,Female,871.0,33,9,S1,20.0,High,1.9149328313596212
515,California,Male,620.0,52,12,U1,22.0,Moderate,1.6042625898314347
516,GA,Male,306.0,67,15,C3,30.0,Low,-0.5112246742278878
517,FL,Male,451.0,31,12,S2,10.0,Moderate,-0.1341991240669175
518,CO,F,961.0,25,15,T1,20.0,High,1.3584239751827134
519,MT,F,275.0,57,7,R2,8.0,Low,-0.8388917635746705
520,NC,Female,487.0,39,15,C1,50.0,Moderate,0.03816109262370245
521,NC,F,371.0,25,20,T2,40.0,Low,-0.29901910349383776
522,California,Male,466.0,52,13,U2,15.0,Moderate,0.9211960893088154
523,MN,Female,351.0,83,5,R2,3.0,Low,-0.6429928156410881
524,IN,Female,472.0,57,12,T1,20.0,Moderate,-0.07899663951362032
525,IL,Male,347.0,87,5,C2,6.0,Low,-0.7788174086160713
526,NM,Female,599.0,42,25,T1,25.0,Moderate,0.08540389823032289
527,TX,Male,676.0,46,25,S1,30.0,Moderate,0.22809023807123702
528,California,Male,1150.0,40,50,S1,50.0,Very High,2.937547189833966
529,SD,Female,256.0,48,9,R2,9.0,Low,-1.6101742895580162
530,WI,Male,376.0,74,6,T1,15.0,Low,-0.4075932706184979
531,FL,Female,236.0,11,11,0,15.0,Low,-0.6889787517024144
532,MI,Male,497.0,74,11,S2,30.0,Moderate,-0.05067422880355635
533,OK,Male,813.0,48,5,C1,6.0,High,0.5801372851121599
534,IN,Male,358.0,75,5,R3,10.0,Low,-0.9857408105652177
535,OR,Female,312.0,46,10,R2,21.0,Low,-0.26979745467896693
536,WI,Female,337.0,94,10,R2,18.0,Low,-0.6245919055614507
537,California,Male,555.0,56,15,S1,20.0,Moderate,0.9895425151175791
538,WA,Female,439.0,37,7,S2,10.0,Low,-0.06477440338678568
539,UT,Female,368.0,80,15,R2,10.0,Low,-0.5609745744020592
540,WI,Female,563.0,84,7,T2,3.0,Moderate,-0.031134480525949144
541,FL,Female,383.0,15,9,C2,15.0,Low,0.30837705605966714
542,California,Male,508.0,48,4,C2,10.0,Moderate,0.5801372851121599
543,California,Male,755.0,59,13,S1,20.0,Moderate,2.280217460985676
544,GA,Female,494.0,75,7,T2,10.0,Moderate,-0.09046397862901098
545,LA,Female,354.0,80,4,T2,5.0,Low,-0.547416072706097
546,FL,Female,461.0,28,10,S2,15.0,Moderate,-0.028361859343617426
547,AR,F,225.0,85,12,C3,25.0,Low,-1.0670065731674474
548,IL,Female,279.0,75,20,U3,20.0,Low,-0.547416072706097
549,California,Male,522.0,54,13,U1,12.0,Moderate,1.3982881239685492
550,IL,Female,581.0,46,5,U1,10.0,Moderate,-4.179470003798405
551,IL,Female,497.0,80,7,U2,5.0,Moderate,0.2340337745046068
552,AL,F,433.0,73,9,T1,10.0,Moderate,-0.26017618472767645
553,California,Male,412.0,58,18,C2,25.0,Low,0.059321728033843106
554,NC,Male,540.0,33,22,C1,10.0,Moderate,0.3960257266749689
555,KY,Female,137.0,77,3,U4,4.0,Low,-1.9015644288234876
556,California,Male,527.0,49,14,S1,25.0,Moderate,0.9616859977159198
557,California,Male,732.0,63,6,S1,7.0,Moderate,1.8510995151316376
558,FL,Female,504.0,9,7,C1,9.0,Moderate,0.27971091240030405
559,OK,Female,325.0,71,9,T2,15.0,Low,-0.9115925934441412
560,NC,Female,419.0,52,22,C1,20.0,Moderate,-0.09622794575995618
561,MI,Male,372.0,84,8,R2,9.0,Low,-0.7233684818718156
562,FL,Female,363.0,33,10,S2,20.0,Low,-0.29247827346757926
563,FL,Male,584.0,31,20,C1,30.0,Moderate,0.13764901285769626
564,IL,Male,457.0,84,9,C1,10.0,Moderate,0.6140740363087912
565,LA,Female,391.0,84,6,T2,6.0,Low,-0.30394270025566306
566,HI,Female,506.0,41,20,U1,20.0,Moderate,1.7521076587340454
567,WA,Female,355.0,57,12,R2,20.0,Low,-0.3625631903321486
568,IL,Female,344.0,86,6,C2,15.0,Low,-1.0122830859661125
569,TX,Female,484.0,57,9,R2,15.0,Moderate,0.005910292953173474
570,California,Male,491.0,25,5,U1,5.0,Moderate,1.985977123151418
571,California,Female,383.0,48,21,S3,5.0,Low,0.3242287052341788
572,KY,Female,302.0,82,8,R3,10.0,Low,-0.8201315758853263
573,NC,F,336.0,77,14,R2,20.0,Low,-0.6409367675795505
574,IL,Female,503.0,63,10,U1,25.0,Moderate,-0.25857832409826936
575,IL,Male,404.0,89,10,R2,15.0,Moderate,-0.8531295365084859
576,GA,Female,541.0,61,11,T2,10.0,Moderate,0.01672989342531386
577,FL,Male,282.0,16,5,C3,5.0,Low,-0.48325764779684605
578,CO,Female,469.0,43,85,C1,100.0,Low,0.032828970994199465
579,AZ,F,253.0,36,6,C2,5.0,Low,-0.5668235101156791
580,California,Female,770.0,55,13,S1,16.0,Moderate,2.634520157567145
581,IL,Male,409.0,65,11,C1,16.0,Low,-0.37800199741197754
582,California,Male,818.0,52,4,S1,4.0,High,2.0601885919274947
583,KY,Male,284.0,77,7,R3,9.0,Low,-1.3362726202635187
584,IL,Female,263.0,54,14,C3,50.0,Low,-1.4944947242620759
585,SD,Male,270.0,80,9,0,20.0,Low,-1.3056051143872163
586,GA,Male,298.0,77,10,T2,15.0,Low,-0.7788174086160713
587,AL,F,327.0,68,15,C1,15.0,Low,-0.5055894651153123
588,IL,Female,540.0,71,3,C1,3.0,Moderate,0.3621449725305502
589,MS,Male,240.0,89,9,R3,25.0,Low,-0.9962947885451544
590,KS,Female,787.0,47,12,S1,10.0,Moderate,0.8273364411516656
591,AZ,F,539.0,18,11,S1,23.0,Moderate,0.30153965220809686
592,MO,Female,473.0,58,4,T2,5.0,Moderate,-0.17156852714806065
593,MI,Female,308.0,92,3,R2,4.0,Low,-0.9648778011419222
594,SC,Female,373.0,76,19,R2,30.0,Low,-0.7364804920791751
595,California,F,411.0,52,12,C1,10.0,Low,0.035497153170769215
596,MN,Male,428.0,77,17,T2,10.0,Low,-0.10346163989821332
597,California,Female,449.0,58,15,S2,15.0,Moderate,0.5234997024412776
598,TX,Female,379.0,78,6,R2,6.0,Low,-1.0614314543342385
599,IN,Female,190.0,68,15,C3,10.0,Low,-1.156599439936353
600,FL,Female,244.0,34,20,C3,20.0,Low,-1.0698029903492556
601,California,Female,321.0,68,7,R2,10.0,Low,-0.3138366038194736
602,NC,Female,587.0,60,14,T1,10.0,Moderate,0.34996633219657974
603,LA,Male,319.0,71,7,T2,7.0,Low,-0.6104385371071973
604,OK,Male,432.0,57,11,T1,10.0,Moderate,-0.8271371405800804
605,AZ,Male,663.0,29,4,S1,5.0,Moderate,0.6102267747644944
606,MI,Male,374.0,92,7,R2,7.0,Low,-0.7630722167905325
607,AZ,F,539.0,18,12,S1,25.0,Moderate,0.30153965220809686
608,TX,Female,513.0,64,8,T1,8.0,Moderate,-0.107817308562457
609,WA,Female,362.0,54,7,C3,9.0,Low,-0.34558776001305763
610,California,Female,738.0,21,5,0,5.0,Moderate,2.2976664765413934
611,IN,Female,492.0,68,8,S1,5.0,Moderate,-0.26337676298773144
612,California,Female,398.0,38,11,S1,20.0,Low,-0.06619109387361334
613,IA,Female,269.0,65,7,S3,8.0,Low,-1.0726053515729337
614,FL,Female,568.0,19,20,C1,10.0,Moderate,0.8066185949449096
615,LA,Female,247.0,85,10,C3,18.0,Low,-0.8967425497957164
616,TX,Female,545.0,35,10,U1,10.0,Moderate,-0.20364377250849386
617,NM,Female,300.0,56,20,R2,20.0,Low,-0.5629216556701883
618,UT,Female,393.0,56,12,S1,13.0,Low,-0.2665838427179091
619,GA,Female,580.0,33,11,T1,14.0,Moderate,0.1859049547417048
620,GA,Female,507.0,65,14,T1,20.0,Moderate,-0.08758960035860552
621,AL,F,662.0,38,4,T1,6.0,Moderate,0.3129206392299236
622,California,Male,369.0,51,22,S2,20.0,Low,-0.009082377707507184
623,California,Female,661.0,34,15,S1,15.0,Moderate,2.330475173662769
624,FL,Female,272.0,8,5,C3,5.0,Low,-0.5785911780307403
625,NC,Male,399.0,86,6,T2,10.0,Low,-0.6616292244670755
626,California,Male,359.0,58,14,T2,20.0,Low,0.724153768777919
627,FL,Male,452.0,21,4,0,4.0,Moderate,0.10981485612054771
628,TN,Male,277.0,85,20,R3,40.0,Low,-1.0980990175729868
629,TX,Female,262.0,94,5,R2,5.0,Low,-1.0503512750692496
630,OR,Male,266.0,53,9,C3,25.0,Low,-0.8723433363630371
631,California,Female,531.0,52,12,T2,15.0,Moderate,1.390505269423392
632,HI,Female,551.0,54,15,S1,15.0,Moderate,1.5960122514228874
633,TX,Female,348.0,83,8,R3,10.0,Low,-0.9883715462122682
634,NC,F,579.0,65,13,S1,17.0,Moderate,0.2681121290739542
635,IL,Female,285.0,77,4,T2,6.0,Low,-0.4703819834913024
636,California,Male,778.0,47,9,T1,15.0,Moderate,2.8017110047293805
637,MI,Male,438.0,79,5,T1,13.0,Moderate,-0.38145392216037705
638,KY,Female,364.0,75,6,T2,10.0,Low,-0.547416072706097
639,California,Female,549.0,57,28,0,10.0,Moderate,2.386840934604322
640,California,Female,371.0,68,10,R2,10.0,Low,0.617913365634439
641,TX,Male,406.0,77,20,T2,20.0,Low,-0.23165858148194263
642,California,Female,439.0,67,4,T2,8.0,Moderate,0.42182272939683463
643,California,Male,327.0,49,27,U3,100.0,Low,0.8697984545264911
644,IL,Male,680.0,75,11,C1,20.0,Moderate,0.6568179172653389
645,NC,Male,458.0,76,11,T2,20.0,Moderate,-0.1520285315888392
646,California,Female,263.0,57,6,R2,13.92,Low,-0.024211618335932415
647,MN,Female,475.0,69,8,S2,10.0,Moderate,0.13639363205688623
648,TN,Female,539.0,47,9,T2,15.0,Moderate,-0.07187011040965571
649,California,Female,278.0,12,3,U2,3.0,Low,1.6218375781979166
650,IN,Male,324.0,78,8,R2,8.0,Low,-0.8796178702847458
651,California,Male,380.0,35,7,C2,10.0,Low,0.21133927925885218
652,NM,Female,330.0,24,17,T2,25.0,Low,0.4535578061508008
653,California,Male,461.0,41,4,S2,11.0,Moderate,0.9600822804279772
654,MN,Male,386.0,84,5,T2,9.0,Low,-0.5225590833761962
655,IL,Male,985.0,70,9,S1,15.0,High,1.72665993460291
656,TX,Female,287.0,82,13,R2,10.0,Low,-0.9597120187731529
657,AZ,F,228.0,42,7,T2,20.0,Low,-0.5244565280321947
658,OR,Male,222.0,31,9,S1,10.0,Low,-0.6347859708571237
659,AR,F,269.0,57,12,R3,10.0,Low,-1.1358232570918214
660,California,Female,138.0,6,8,S2,10.0,Low,0.9728757113350766
661,Arizona,F,543.0,30,12,S1,30.0,Moderate,0.21853807758504012
662,TX,Male,327.0,68,17,R2,22.0,Low,-0.9857408105652177
663,TX,Male,905.0,40,12,C1,20.0,Moderate,0.7086858776178196
664,MI,Male,226.0,76,5,R3,6.0,Low,-1.418316021017234
665,California,Female,600.0,37,20,U1,25.0,Moderate,1.8917866166504307
666,California,F,445.0,65,6,C3,7.0,Low,0.3242287052341788
667,California,F,687.0,39,40,S1,47.0,Moderate,1.3781234695994862
668,SC,Male,252.0,76,12,R2,15.0,Low,-0.28921805505197473
669,NC,Female,356.0,59,20,R2,20.0,Low,-0.14012045617570848
670,California,Female,627.0,39,11,S1,20.0,Moderate,1.8426623382310556
671,California,Male,680.0,40,15,T1,18.0,Moderate,2.188282289818679
672,WI,Male,374.0,81,6,T2,10.0,Low,-0.6409367675795505
673,IL,Male,540.0,64,12,S1,15.0,Moderate,0.1123641213119911
674,TN,Female,527.0,41,10,S1,15.0,Moderate,-0.10491223644804151
675,California,Male,386.0,64,5,R2,10.0,Moderate,0.2935289843611237
676,TX,Male,633.0,30,17,C1,30.0,Moderate,0.27159983364532625
677,TX,Female,1183.0,25,9,S1,15.0,Very High,2.097370588349034
678,TX,Male,337.0,71,8,R3,10.0,Low,-0.7856194180065567
679,California,F,405.0,6,12,C3,15.0,Moderate,-0.37800199741197754
680,WI,F,348.0,87,9,C2,10.0,Low,-0.6450517707668415
681,California,Male,528.0,46,12,U1,23.0,Moderate,0.6350931956234015
682,IL,Male,598.0,78,7,C1,20.0,Moderate,0.3960257266749689
683,TX,Female,862.0,71,11,U1,20.0,High,2.1063388827230902
684,NC,Male,692.0,25,8,C1,12.5,Moderate,1.063242936667325
685,OR,Female,293.0,56,10,R3,14.0,Low,-0.9392435210121208
686,AL,Female,246.0,88,5,T2,10.0,Low,-0.9165785806281893
687,California,Male,654.0,66,11,T1,14.0,Moderate,1.14020644984709
688,IN,Female,444.0,69,5,T2,5.0,Moderate,-0.14904327800602316
689,California,Female,465.0,42,20,U1,20.0,Moderate,1.8294158194297316
690,NC,Female,346.0,80,10,C2,12.0,Low,-0.3849135984383983
691,California,Female,797.0,41,5,U1,3.0,Moderate,2.64624241071362
692,California,Female,947.0,41,13,S1,10.0,High,2.3420243795362934
693,NC,Male,351.0,86,6,R2,10.0,Low,-0.47404955662023174
694,AR,F,261.0,75,5,T3,5.0,Low,-1.0096050767928546
695,CA,Male,520.0,53,4,S3,5.0,Moderate,1.0647656962350969
696,WA,Female,293.0,54,14,S1,10.0,Low,0.6417317971549192
697,CA,Male,721.0,51,25,S1,25.0,Moderate,1.7020427899990829
698,IL,Female,263.0,76,21,T2,10.0,Low,0.13764901285769626
699,CA,Female,752.0,50,7,S1,11.0,Moderate,1.9164675891233391
700,MI,Male,571.0,81,7,R2,8.0,Moderate,0.0671888158049577
701,GA,Female,276.0,70,12,C2,15.0,Low,-0.7039230278253343
702,MI,Male,353.0,72,8,S2,10.0,Low,-0.6637147796468237
703,CA,Female,563.0,52,20,U2,20.0,Moderate,0.9536543462261703
704,WI,Male,497.0,80,6,S1,10.0,Moderate,0.00047403359952717
705,IL,Female,508.0,70,19,U1,30.0,Moderate,0.5525328715246388
706,HI,Male,786.0,73,15,S1,25.0,Moderate,2.195097748531298
707,ID,Female,478.0,34,16,R2,20.0,Moderate,0.3960257266749689
708,TX,Female,569.0,64,8,U1,10.0,Moderate,-0.26979745467896693
709,CA,F,628.0,45,8,S1,15.0,Moderate,2.0150658930248007
710,TX,Male,931.0,48,89,U1,100.0,High,1.3807362078470768
711,WA,Female,457.0,40,20,U1,20.0,Low,0.7883057045720608
712,KS,Male,451.0,35,12,R2,20.0,Moderate,-0.7146934717430615
713,OR,Male,384.0,58,13,S2,13.0,Low,-0.4359757647229136
714,WI,Male,0.0,0,9,C1,15.0,Low,-4.179470003798405
715,TX,Male,311.0,78,8,T3,6.0,Low,-0.874763926150429
716,FL,Male,304.0,3,7,C2,15.0,Low,-0.34896800619326024
717,OK,F,584.0,60,15,T1,20.0,Moderate,0.17979351592696582
718,IL,Male,475.0,53,9,U1,10.0,Moderate,0.5265245093327182
719,TX,Female,835.0,64,7,S1,8.0,High,1.3982881239685492
720,CA,Female,569.0,50,13,U1,20.0,Moderate,1.3531394772141898
721,MI,Male,634.0,83,20,T1,10.0,Moderate,0.6217448006282762
722,FL,Female,411.0,56,4,S2,5.0,Moderate,-0.4449547163628155
723,NV,Male,361.0,6,9,T2,10.0,Low,0.7013629173958397
724,TX,Female,663.0,42,7,R3,5.0,Moderate,0.1919948039801136
725,IL,Male,292.0,79,11,T2,12.0,Low,-1.1536108953488884
726,CA,Male,285.0,36,18,C3,24.0,Low,0.4250214797628233
727,TN,Male,446.0,81,25,T2,25.0,Moderate,-0.5263563847936111
728,CA,Male,380.0,33,4,S1,4.0,Low,1.8246279637507337
729,SC,Male,441.0,72,14,S1,15.0,Moderate,-0.360857250123215
730,TX,Male,268.0,53,7,C3,10.0,Low,-0.8085330045034557
731,CA,Male,744.0,27,4,U1,3.0,Moderate,2.7522625275534267
732,FL,Female,377.0,41,5,0,10.0,Low,-0.3439003936040499
733,CA,Female,833.0,50,23,U1,23.0,Moderate,1.9874650917872034
734,FL,Female,466.0,23,7,C2,5.0,Moderate,-0.05489160933480157
735,OR,Male,455.0,53,7,T1,10.0,Moderate,-0.38318278883131196
736,CA,Male,867.0,46,9,S1,10.0,High,2.9131872674971184
737,OK,F,487.0,61,16,T2,25.0,Moderate,-0.3371691980200633
738,WA,Female,459.0,59,11,S2,10.0,Moderate,-0.06335893345203354
739,NC,Male,398.0,38,31,R1,16.87,Low,-0.26979745467896693
740,TX,Male,590.0,74,7,T1,12.0,Moderate,0.19442473817060055
741,GA,Male,463.0,71,9,S2,10.0,Moderate,-0.360857250123215
742,CA,Female,505.0,53,9,C2,20.0,Moderate,0.5545183674119024
743,TX,Male,496.0,88,8,T2,20.0,Low,-0.11948971269282307
744,MI,Female,315.0,82,13,R2,20.0,Low,-0.8039203100810107
745,CA,Female,337.0,33,9,0,14.0,Low,0.7205256035236131
746,TX,Female,532.0,48,14,S1,16.0,Moderate,0.02881870818920553
747,SC,Male,917.0,53,6,T2,6.0,High,1.6124818488178465
748,NC,Female,326.0,86,7,T2,10.0,Low,-0.7190244061523552
749,LA,Male,0.0,0,9,C3,12.0,Low,-4.179470003798405
750,MI,Male,252.0,86,6,R3,6.0,Low,-0.962292444773293
751,FL,Female,325.0,29,10,U3,10.0,Low,-0.41994578570419383
752,MS,Male,229.0,85,12,R3,25.0,Low,-1.0393630079029297
753,CA,Female,467.0,37,5,U3,10.0,Moderate,1.2722275975442625
754,AL,F,281.0,78,6,R3,8.0,Low,-0.9831152083853243
755,GA,Female,253.0,63,14,S1,25.0,Low,-0.6104385371071973
756,CO,Female,251.0,37,4,C2,2.0,Low,-0.4040822057645899
757,CA,Female,626.0,51,9,T1,9.0,Moderate,1.9958788292527434
758,NC,Male,411.0,61,15,T1,25.0,Low,-0.27301762986070877
759,GA,Female,295.0,62,5,R2,11.0,Low,-0.30558734509610036
760,TX,Male,270.0,67,21,0,25.0,Low,-0.7833484365614264
761,NE,Female,265.0,25,21,0,15.0,Low,-1.1777156313227388
